Product Name,Price,Brand,Category,Description,Rating,Review Count,Style Attributes,Total Sizes,Available Sizes,Color,Purchase History,Age,Fashion Magazines,Fashion Influencers,Season,Time Period Highest Purchase,Customer Reviews,Social Media Comments,feedback
X8R0,40.25843497626623,Calvin Klein,Accessories,Very Good,1.9373457052302623,128,Casual,"M, L, XL",XL,Green,Very Low,34,Cosmopolitan,Gigi Hadid,Spring,Evening,Negative,Unknown,Positive
O2E6,86.79055891203762,Jigsaw,Swimwear,Not Good,2.052394272709501,419,Streetwear,"M, L, XL",L,Red,Low,48,Elle,Julie Sari̱ana,Spring/Summer,Holiday,Negative,Negative,Neutral
W5R4,23.718351205214162,Burberry,Jewelry,Good,3.3736880471485193,396,Glamorous,"M, L, XL",XL,Red,Very Low,64,Vogue,Leandra Medine,Fall,Nighttime,Neutral,Unknown,Other
G6D2,13.672005537840421,Burberry,Swimwear,Best,2.7091326875466732,255,Glamorous,"M, L, XL",S,Black,Below Average,40,Cosmopolitan,Negin Mirsalehi,Spring,Daytime,Mixed,Mixed,Positive
X9Z0,65.65095589903432,Ralph Lauren,Outerwear,Good,3.559043681862962,352,Sporty,"S, L, XL",L,Green,Significant,32,InStyle,Julie Sari̱ana,Fall,Weekend,Positive,Neutral,Positive
Y8O5,29.504362156683268,Jigsaw,Jewelry,Very Bad,4.283151829006167,131,Sporty,"M, L, XL",XL,Black,Negligible,45,Cosmopolitan,Leandra Medine,Fall/Winter,Holiday,Positive,Mixed,Negative
E8Q1,92.62456323509934,Ralph Lauren,Swimwear,Not Good,2.750800490582812,219,Sporty,"S, L, XL",L,Green,Average,29,W,Gigi Hadid,Fall,Holiday,Positive,Mixed,Mixed
W2M4,89.38114184684179,Burberry,Bottoms,Good,1.948850991807312,181,Formal,"S, L, XL",L,Green,Negligible,37,InStyle,Olivia Palermo,Fall/Winter,Holiday,Neutral,Unknown,Positive
P5C8,53.15707100581948,Burberry,Jewelry,Good,3.1569952822405147,113,Casual,"S, M, L",L,Black,Very High,47,Vogue,Negin Mirsalehi,Spring,Weekend,Mixed,Unknown,Unknown
K3Y1,17.6014531145411,Ralph Lauren,Activewear,Best,1.396448454529263,211,Glamorous,"M, L, XL",S,Red,Medium,37,Harper's Bazaar,Negin Mirsalehi,Winter,Weekend,Negative,Positive,Positive
N5M7,78.06299058668526,Burberry,Accessories,Very Bad,2.636908517035232,361,Preppy,"S, L, XL",XL,Red,Below Average,36,Elle,Negin Mirsalehi,Fall,Evening,Negative,Mixed,Other
T3K2,69.5854140072775,Tommy Hilfiger,Dresses,Very Good,1.3579560150158319,207,Minimalist,"M, L, XL",S,Green,Significant,53,Elle,Chiara Ferragni,Summer,Weekend,Unknown,Mixed,Other
P1I8,17.278981595883124,Tommy Hilfiger,Bottoms,Good,1.618577240459171,441,Edgy,"S, L, XL",S,Black,Medium,33,Glamour,Kendall Jenner,Fall,Weekend,Positive,Negative,Positive
Y6L3,19.58047198661709,Calvin Klein,Accessories,Worst,2.8573737489021864,76,Minimalist,"S, L, XL",L,Red,Very Low,58,Harper's Bazaar,Chiara Ferragni,Fall,Nighttime,Unknown,Mixed,Positive
I5H3,30.60032998413456,Alexander McQueen,Footwear,Best,1.7197620238888796,487,Minimalist,"S, L, XL",S,Green,Significant,27,Glamour,Song of Style,Spring/Summer,Holiday,Mixed,Neutral,Unknown
S5R0,11.313449341168173,Tommy Hilfiger,Activewear,Good,3.1801952591169114,227,Casual,"S, M, L",S,Red,Below Average,55,Elle,Olivia Palermo,Fall,Holiday,Negative,Positive,Mixed
Y4T8,16.32980658772526,Tommy Hilfiger,Dresses,Not Good,2.8878312243343154,28,Sporty,"S, L, XL",M,Red,Low,21,Cosmopolitan,Leandra Medine,Fall/Winter,Evening,Neutral,Unknown,Other
L0N7,66.93213719794234,Alexander McQueen,Swimwear,Very Good,1.383728976291854,94,Vintage,"S, L, XL",M,Red,Above Average,44,Vogue,Aimee Song,Fall,Weekend,Mixed,Neutral,Negative
T4I3,72.02777982938193,Calvin Klein,Jewelry,Bad,4.441524675015383,39,Formal,"S, L, XL",M,Black,Negligible,59,W,Leandra Medine,Winter,Evening,Negative,Neutral,Positive
M8C7,25.3044005585323,Burberry,Footwear,Bad,2.5381456600107657,311,Preppy,"M, L, XL",S,Red,Below Average,54,Fashionista,Leandra Medine,Spring/Summer,Holiday,Unknown,Other,Negative
N9G4,46.791593964372325,Tommy Hilfiger,Activewear,Best,4.54664265515879,493,Edgy,"S, L, XL",XL,Red,Very High,18,Fashionista,Song of Style,Spring/Summer,Nighttime,Mixed,Negative,Positive
O2C1,32.33841973131484,Ted Baker,Jewelry,Worst,3.5309845165794718,202,Preppy,"S, L, XL",S,Red,Very High,63,Glamour,Leandra Medine,Winter,Holiday,Neutral,Other,Negative
P0C5,73.30463319442822,Jigsaw,Outerwear,Very Bad,4.834681470909796,60,Vintage,"S, M, L",L,Red,Below Average,59,Fashionista,Olivia Palermo,Spring/Summer,Evening,Neutral,Negative,Positive
J7L3,37.7907284998912,Calvin Klein,Jewelry,Bad,1.8299361517454287,320,Minimalist,"S, M, L",XL,Black,Medium,40,Elle,Olivia Palermo,Winter,Evening,Negative,Mixed,Negative
F3Y3,38.7980502047579,Tommy Hilfiger,Dresses,Not Good,1.796515818430331,89,Glamorous,"S, L, XL",L,Red,Significant,35,W,Kendall Jenner,Fall/Winter,Weekend,Positive,Other,Other
W6J7,42.82043649281911,Jigsaw,Activewear,Good,1.156939119438749,339,Vintage,"M, L, XL",M,Red,Very Low,31,Harper's Bazaar,Leandra Medine,Summer,Weekend,Positive,Mixed,Mixed
Q6C0,42.757817415666544,Jigsaw,Dresses,Bad,4.958448830094001,288,Bohemian,"S, L, XL",L,Black,Very Low,27,Vogue,Song of Style,Winter,Daytime,Unknown,Negative,Positive
K1G8,36.89195257581325,Ralph Lauren,Tops,Best,2.090137933361605,2,Formal,"S, M, L",XL,Black,Low,40,InStyle,Chiara Ferragni,Summer,Evening,Positive,Negative,Negative
R9O2,43.87220239778913,Jigsaw,Accessories,Very Bad,2.8349099161214943,171,Casual,"M, L, XL",XL,Black,Low,33,Grazia,Aimee Song,Fall/Winter,Holiday,Mixed,Mixed,Other
P0P4,32.45415056471204,Ralph Lauren,Swimwear,Best,2.5015286475395406,43,Vintage,"S, L, XL",XL,Blue,Negligible,44,Fashionista,Chiara Ferragni,Fall/Winter,Nighttime,Neutral,Other,Other
A7K5,44.46457774307756,Calvin Klein,Tops,Good,4.937219562170805,266,Vintage,"M, L, XL",M,Blue,High,41,InStyle,Camila Coelho,Fall,Holiday,Positive,Mixed,Positive
G0B1,46.43377903041972,Jigsaw,Dresses,Very Good,2.093119904013081,109,Glamorous,"M, L, XL",S,Green,Very High,53,Vogue,Julie Sari̱ana,Spring/Summer,Daytime,Positive,Neutral,Unknown
A8V6,91.83385721166464,Ted Baker,Footwear,Not Good,4.8716407613191635,63,Sporty,"S, M, L",M,Green,Average,58,W,Camila Coelho,Fall,Nighttime,Mixed,Positive,Mixed
F4I6,33.801835215093966,Ralph Lauren,Footwear,Bad,4.660325790717982,497,Formal,"S, M, L",L,Red,Negligible,35,Cosmopolitan,Julie Sari̱ana,Summer,Evening,Negative,Negative,Other
N0Y7,89.69998797329316,Calvin Klein,Activewear,Worst,2.9292717406142366,214,Sporty,"S, M, L",M,Blue,Average,42,Grazia,Olivia Palermo,Fall,Evening,Positive,Mixed,Mixed
C4V4,20.296494793754903,Tommy Hilfiger,Jewelry,Not Good,3.8561211157267463,165,Glamorous,"M, L, XL",L,Red,Low,61,Harper's Bazaar,Chiara Ferragni,Spring/Summer,Weekend,Unknown,Other,Negative
C6S3,90.52467016150473,Alexander McQueen,Lingerie,Worst,3.371454920875714,273,Formal,"S, M, L",M,Black,High,38,Cosmopolitan,Aimee Song,Fall/Winter,Nighttime,Unknown,Positive,Positive
N7R2,78.02868566854615,Tommy Hilfiger,Outerwear,Bad,4.800681256972574,9,Preppy,"S, L, XL",L,Black,Low,27,W,Kendall Jenner,Summer,Daytime,Unknown,Positive,Positive
P2Y7,16.219162464981665,Calvin Klein,Outerwear,Best,1.790354244052906,31,Sporty,"S, L, XL",S,Blue,Negligible,27,Grazia,Camila Coelho,Fall/Winter,Holiday,Unknown,Neutral,Negative
Z4Z5,22.541046271016825,Burberry,Lingerie,Very Good,3.0958724781714744,438,Bohemian,"S, M, L",L,Red,Medium,37,Harper's Bazaar,Kendall Jenner,Summer,Weekend,Mixed,Other,Positive
K8I8,45.7462843523457,Ted Baker,Lingerie,Best,1.2948917764703824,467,Sporty,"S, M, L",XL,Blue,High,50,Glamour,Olivia Palermo,Spring/Summer,Daytime,Neutral,Neutral,Unknown
E4F1,77.83575915746871,Mulberry,Accessories,Best,3.0806626531215104,81,Preppy,"S, M, L",M,Black,High,38,Harper's Bazaar,Camila Coelho,Spring,Evening,Positive,Other,Other
W1K0,64.99571719611532,Ted Baker,Footwear,Very Good,4.202907096974426,341,Preppy,"M, L, XL",M,Red,Significant,20,Marie Claire,Kendall Jenner,Fall/Winter,Nighttime,Positive,Negative,Other
I8P7,13.417077603630466,Tommy Hilfiger,Lingerie,Not Good,3.052691511125295,278,Streetwear,"S, M, L",S,Green,Negligible,56,Fashionista,Negin Mirsalehi,Fall/Winter,Holiday,Neutral,Negative,Unknown
S0I3,62.157852237608765,Alexander McQueen,Outerwear,Very Bad,2.0113731881386956,331,Vintage,"S, L, XL",S,Blue,Very High,31,InStyle,Gigi Hadid,Spring/Summer,Nighttime,Negative,Neutral,Mixed
B8N0,41.691053082081396,Ted Baker,Accessories,Very Bad,3.1266001541005872,337,Bohemian,"M, L, XL",M,Black,Low,59,Cosmopolitan,Negin Mirsalehi,Spring,Weekend,Negative,Other,Other
U3G3,93.94233255038598,Ralph Lauren,Tops,Worst,3.1831839253821004,473,Streetwear,"S, L, XL",M,Red,Average,37,Vogue,Camila Coelho,Spring,Holiday,Unknown,Positive,Mixed
Z1B4,87.7622544069465,Alexander McQueen,Lingerie,Best,2.846077264916287,402,Bohemian,"S, L, XL",XL,Green,Below Average,60,Glamour,Julie Sari̱ana,Winter,Daytime,Unknown,Positive,Unknown
Q3Z9,21.878299522418914,Ralph Lauren,Outerwear,Not Good,2.0941462901776555,420,Streetwear,"M, L, XL",M,Blue,Average,18,Vogue,Gigi Hadid,Fall,Daytime,Negative,Negative,Unknown
B5R4,48.419326018012136,Jigsaw,Tops,Bad,3.134129475267637,232,Edgy,"S, M, L",M,Green,Very High,41,InStyle,Camila Coelho,Winter,Daytime,Neutral,Unknown,Other
X1F2,85.94786284182833,Mulberry,Outerwear,Worst,3.2952328673187044,367,Vintage,"S, L, XL",S,Blue,Low,27,Fashionista,Camila Coelho,Winter,Daytime,Positive,Other,Unknown
L9A4,58.77672918917862,Ted Baker,Lingerie,Bad,3.892355236759126,146,Minimalist,"S, L, XL",M,Green,Average,49,Fashionista,Julie Sari̱ana,Fall,Evening,Neutral,Mixed,Positive
E6U0,14.965265387383502,Tommy Hilfiger,Footwear,Good,3.981788819133875,405,Preppy,"S, M, L",XL,Blue,Medium,24,Glamour,Julie Sari̱ana,Summer,Daytime,Neutral,Unknown,Neutral
I5N9,39.916675959303305,Jigsaw,Outerwear,Very Bad,4.1409273044072314,289,Edgy,"M, L, XL",L,Red,Very Low,32,Cosmopolitan,Leandra Medine,Fall,Holiday,Neutral,Mixed,Negative
R4Z0,27.46627121225437,Ralph Lauren,Accessories,Very Bad,4.343569758643985,112,Preppy,"S, M, L",M,Red,Below Average,28,Cosmopolitan,Olivia Palermo,Fall/Winter,Evening,Mixed,Negative,Other
A7U7,14.802999924458367,Ralph Lauren,Outerwear,Very Bad,4.764659375124492,171,Edgy,"S, L, XL",M,Black,Low,40,Elle,Gigi Hadid,Fall/Winter,Weekend,Neutral,Mixed,Neutral
U6X2,32.967850490916845,Jigsaw,Swimwear,Worst,2.7890411761927316,4,Casual,"S, M, L",XL,Blue,Very High,34,Harper's Bazaar,Camila Coelho,Winter,Weekend,Unknown,Neutral,Unknown
S0H3,34.914278550488774,Mulberry,Tops,Not Good,1.8261187357141822,58,Bohemian,"S, L, XL",L,Blue,Average,47,Glamour,Camila Coelho,Fall/Winter,Weekend,Mixed,Other,Positive
X2P4,82.09797463895887,Calvin Klein,Activewear,Not Good,3.330836196950494,406,Bohemian,"S, L, XL",L,Green,Very High,50,Marie Claire,Gigi Hadid,Spring,Evening,Unknown,Negative,Unknown
P8V6,58.34931172583443,Mulberry,Lingerie,Not Good,3.397067099766503,130,Sporty,"S, L, XL",L,Blue,Above Average,54,Glamour,Julie Sari̱ana,Spring,Evening,Negative,Mixed,Mixed
J1W9,70.35769975715132,Ralph Lauren,Accessories,Worst,4.370774294863873,272,Streetwear,"M, L, XL",M,Red,Average,47,Marie Claire,Chiara Ferragni,Summer,Weekend,Neutral,Positive,Mixed
A7G8,27.508073408877678,Tommy Hilfiger,Tops,Very Bad,3.3340270859935024,11,Preppy,"M, L, XL",L,Black,Average,63,Vogue,Song of Style,Spring/Summer,Holiday,Positive,Other,Negative
P1X4,17.29481816850428,Alexander McQueen,Dresses,Not Good,2.6856361345888047,390,Sporty,"S, L, XL",S,Blue,Below Average,32,W,Camila Coelho,Summer,Weekend,Unknown,Positive,Other
W6Q2,66.3879652197765,Ted Baker,Outerwear,Good,4.777672407481626,381,Vintage,"S, M, L",S,Green,Very Low,44,Cosmopolitan,Negin Mirsalehi,Spring/Summer,Daytime,Mixed,Positive,Negative
X8B8,52.017033631753726,Mulberry,Tops,Bad,4.484277294852348,334,Bohemian,"S, L, XL",M,Red,Very Low,51,Cosmopolitan,Olivia Palermo,Spring/Summer,Evening,Neutral,Neutral,Neutral
F6A8,90.31887068398815,Jigsaw,Swimwear,Not Good,2.0079908372966835,136,Minimalist,"S, M, L",L,Blue,Below Average,41,InStyle,Camila Coelho,Summer,Weekend,Negative,Neutral,Neutral
L6A8,12.597531783692478,Alexander McQueen,Outerwear,Very Good,2.9134970122765558,326,Glamorous,"M, L, XL",L,Red,Below Average,52,Vogue,Song of Style,Spring/Summer,Holiday,Neutral,Negative,Mixed
K0S0,11.123928566812125,Ralph Lauren,Footwear,Very Bad,2.9989678376963913,257,Preppy,"S, L, XL",M,Green,High,38,Harper's Bazaar,Song of Style,Spring/Summer,Nighttime,Mixed,Unknown,Unknown
L5F0,53.656080923962875,Alexander McQueen,Bottoms,Good,3.803115842732209,424,Streetwear,"S, M, L",M,Black,Negligible,40,Marie Claire,Julie Sari̱ana,Fall/Winter,Weekend,Negative,Unknown,Negative
C1A2,38.94370875050332,Calvin Klein,Jewelry,Very Good,2.8450978389625745,50,Sporty,"S, L, XL",L,Green,Average,49,InStyle,Leandra Medine,Fall,Weekend,Mixed,Unknown,Positive
Z0Q2,95.1247101410714,Ralph Lauren,Accessories,Worst,1.3133335043607857,351,Preppy,"M, L, XL",L,Green,Very High,59,Fashionista,Gigi Hadid,Spring/Summer,Nighttime,Positive,Negative,Other
N2U4,13.596399009191964,Burberry,Lingerie,Worst,3.013691385658101,127,Bohemian,"S, L, XL",XL,Black,Average,37,Grazia,Kendall Jenner,Spring,Evening,Negative,Negative,Other
N5T2,23.02371238354216,Burberry,Lingerie,Good,1.8193696433074478,105,Streetwear,"S, L, XL",L,Black,Average,38,Harper's Bazaar,Julie Sari̱ana,Spring/Summer,Holiday,Mixed,Unknown,Positive
M0P7,81.61108939235262,Jigsaw,Footwear,Bad,2.6833108014664933,254,Casual,"M, L, XL",XL,Blue,High,63,Marie Claire,Olivia Palermo,Summer,Weekend,Positive,Neutral,Unknown
J2A6,64.83604777130219,Tommy Hilfiger,Lingerie,Worst,2.4863672478764265,336,Glamorous,"M, L, XL",L,Green,Above Average,25,W,Camila Coelho,Summer,Holiday,Mixed,Positive,Mixed
B3D1,50.11544143119198,Calvin Klein,Jewelry,Very Bad,2.9880071528431795,324,Casual,"S, M, L",S,Blue,Above Average,47,Cosmopolitan,Olivia Palermo,Fall/Winter,Nighttime,Negative,Other,Unknown
A0W6,83.8546300652152,Ted Baker,Lingerie,Worst,4.949754801960486,212,Vintage,"S, L, XL",XL,Green,Low,45,Fashionista,Camila Coelho,Spring,Nighttime,Positive,Negative,Negative
T8N8,22.86333757293501,Mulberry,Jewelry,Best,2.4720988673840876,477,Vintage,"S, L, XL",S,Blue,Negligible,47,Grazia,Kendall Jenner,Fall/Winter,Evening,Neutral,Other,Positive
U0Z8,56.126076291556835,Ted Baker,Accessories,Bad,3.3097294017215617,316,Bohemian,"M, L, XL",M,Blue,Average,64,Grazia,Camila Coelho,Winter,Nighttime,Positive,Mixed,Neutral
M3T0,96.75599539248938,Alexander McQueen,Swimwear,Bad,4.114676951861757,267,Streetwear,"M, L, XL",XL,Black,Significant,62,Grazia,Olivia Palermo,Fall/Winter,Holiday,Unknown,Other,Neutral
H7X6,87.13332618662687,Alexander McQueen,Bottoms,Not Good,3.400821296480196,89,Casual,"S, L, XL",XL,Blue,Medium,32,Cosmopolitan,Julie Sari̱ana,Fall/Winter,Nighttime,Positive,Unknown,Positive
X4T1,77.43117299393239,Tommy Hilfiger,Lingerie,Worst,2.353748266628617,120,Edgy,"S, M, L",XL,Green,Average,54,Cosmopolitan,Song of Style,Winter,Daytime,Neutral,Negative,Positive
I0E4,33.493364592264626,Ralph Lauren,Lingerie,Best,2.433622030649689,338,Edgy,"S, L, XL",M,Black,Below Average,19,Vogue,Camila Coelho,Spring/Summer,Weekend,Unknown,Positive,Mixed
A7T0,11.93372739564486,Burberry,Dresses,Not Good,2.725584890142989,453,Minimalist,"S, M, L",L,Green,Medium,25,Glamour,Negin Mirsalehi,Summer,Daytime,Mixed,Neutral,Neutral
P5U2,42.68307481042802,Alexander McQueen,Footwear,Not Good,1.7477228156515348,416,Preppy,"S, L, XL",L,Blue,Very Low,32,Vogue,Leandra Medine,Fall,Holiday,Unknown,Positive,Neutral
C6D9,92.45826789554826,Tommy Hilfiger,Outerwear,Bad,2.344564759028226,171,Streetwear,"M, L, XL",S,Blue,Very Low,59,Vogue,Julie Sari̱ana,Summer,Nighttime,Negative,Negative,Negative
R8A3,10.051265987670403,Mulberry,Bottoms,Very Good,1.2863166801974355,358,Glamorous,"M, L, XL",M,Green,Negligible,27,W,Chiara Ferragni,Spring,Weekend,Positive,Neutral,Neutral
K7L1,12.742089476702006,Ralph Lauren,Tops,Very Good,3.5974908661751495,233,Casual,"M, L, XL",M,Black,Medium,49,Grazia,Kendall Jenner,Winter,Nighttime,Positive,Mixed,Unknown
R5Z9,98.22228820691032,Burberry,Jewelry,Very Bad,3.4927848914171036,437,Casual,"S, M, L",S,Red,Above Average,45,Fashionista,Olivia Palermo,Fall,Evening,Unknown,Neutral,Mixed
J0X2,73.73714746774505,Alexander McQueen,Dresses,Good,2.471516934606478,135,Edgy,"S, L, XL",S,Green,Low,48,Marie Claire,Song of Style,Spring/Summer,Daytime,Mixed,Other,Positive
H5L2,85.80414053419177,Ralph Lauren,Accessories,Not Good,2.3076213378691137,76,Bohemian,"S, L, XL",XL,Black,Low,27,Marie Claire,Chiara Ferragni,Summer,Weekend,Mixed,Positive,Unknown
V0T7,11.252861400800029,Calvin Klein,Activewear,Very Bad,4.022936209125803,237,Vintage,"S, L, XL",M,Black,Low,35,Harper's Bazaar,Julie Sari̱ana,Spring,Weekend,Unknown,Unknown,Negative
J9I8,98.34998636594504,Calvin Klein,Footwear,Very Good,1.8690030495752068,250,Casual,"S, M, L",XL,Green,Significant,43,InStyle,Camila Coelho,Summer,Daytime,Mixed,Neutral,Positive
R1N9,82.12268585814971,Jigsaw,Tops,Not Good,1.244230740631434,362,Streetwear,"M, L, XL",XL,Red,Negligible,26,Cosmopolitan,Julie Sari̱ana,Spring/Summer,Evening,Neutral,Other,Unknown
D2M5,38.54019677383789,Jigsaw,Outerwear,Good,4.768000295025521,433,Casual,"M, L, XL",XL,Red,Below Average,28,InStyle,Kendall Jenner,Winter,Holiday,Unknown,Unknown,Unknown
T0K3,27.723729320418748,Ted Baker,Swimwear,Bad,2.0440793175446497,401,Casual,"S, M, L",XL,Blue,Significant,60,Elle,Aimee Song,Fall,Daytime,Unknown,Positive,Positive
K0L5,52.41306492403525,Tommy Hilfiger,Bottoms,Bad,4.507896450226052,488,Preppy,"M, L, XL",M,Red,Medium,47,W,Camila Coelho,Spring/Summer,Nighttime,Neutral,Positive,Negative
E1K4,51.328151085926564,Ralph Lauren,Accessories,Not Good,2.0547701826532756,421,Bohemian,"M, L, XL",L,Black,Low,41,Harper's Bazaar,Song of Style,Fall/Winter,Holiday,Unknown,Other,Negative
V6V1,46.83711607259551,Mulberry,Tops,Very Good,4.5129305731367335,426,Sporty,"M, L, XL",XL,Red,Average,22,Elle,Julie Sari̱ana,Spring/Summer,Evening,Mixed,Neutral,Unknown
N8A3,17.74912960519849,Alexander McQueen,Outerwear,Worst,2.6776001233502593,456,Minimalist,"M, L, XL",L,Green,Negligible,29,Marie Claire,Gigi Hadid,Winter,Nighttime,Neutral,Neutral,Negative
B7L8,53.30993957994498,Ted Baker,Lingerie,Best,4.896687353715185,113,Casual,"S, L, XL",L,Blue,Very High,42,Harper's Bazaar,Aimee Song,Summer,Weekend,Positive,Positive,Other
T2C2,29.436900071932847,Alexander McQueen,Activewear,Very Bad,1.7732247246894461,97,Bohemian,"M, L, XL",M,Blue,Significant,20,Elle,Kendall Jenner,Fall,Daytime,Neutral,Positive,Positive
I6W6,33.17858602706747,Ralph Lauren,Activewear,Worst,2.105268099789342,456,Glamorous,"S, M, L",S,Green,Very Low,29,W,Julie Sari̱ana,Fall,Nighttime,Mixed,Negative,Unknown
P3W4,61.5320132099234,Tommy Hilfiger,Swimwear,Best,2.9257830721103284,83,Sporty,"S, M, L",XL,Red,Medium,26,Marie Claire,Olivia Palermo,Summer,Evening,Neutral,Mixed,Positive
Y7K9,21.526147587208172,Jigsaw,Dresses,Not Good,2.4116766298212475,193,Sporty,"S, L, XL",S,Green,Below Average,39,Elle,Chiara Ferragni,Spring,Daytime,Mixed,Unknown,Other
C7T0,16.68179554589738,Burberry,Activewear,Not Good,2.2380177917322577,323,Preppy,"S, L, XL",L,Red,Very Low,27,Harper's Bazaar,Gigi Hadid,Fall,Daytime,Negative,Mixed,Mixed
I0N7,55.8061893556021,Tommy Hilfiger,Lingerie,Bad,3.812092960683411,109,Sporty,"S, M, L",L,Green,High,53,Marie Claire,Aimee Song,Winter,Daytime,Neutral,Positive,Neutral
I0I8,74.70142520934043,Tommy Hilfiger,Lingerie,Worst,4.480647928670978,48,Formal,"S, M, L",M,Red,Below Average,50,Cosmopolitan,Julie Sari̱ana,Fall,Daytime,Unknown,Negative,Positive
G8S1,28.355812667193025,Calvin Klein,Bottoms,Not Good,3.646481064833644,107,Preppy,"S, M, L",L,Blue,Average,45,Harper's Bazaar,Olivia Palermo,Winter,Holiday,Neutral,Positive,Positive
Z3U2,68.74597337754385,Burberry,Bottoms,Worst,1.1273195958667475,119,Vintage,"S, M, L",M,Green,High,37,Fashionista,Leandra Medine,Fall/Winter,Evening,Positive,Positive,Negative
I8H6,54.112380761657555,Alexander McQueen,Tops,Worst,2.3159381463817876,425,Glamorous,"S, M, L",S,Blue,Above Average,27,Elle,Chiara Ferragni,Fall/Winter,Daytime,Negative,Neutral,Other
J2X2,44.407843852975205,Jigsaw,Tops,Worst,3.667324548808173,431,Minimalist,"S, L, XL",S,Green,Very Low,27,Fashionista,Chiara Ferragni,Fall/Winter,Holiday,Negative,Neutral,Other
C4L9,43.028239318935746,Jigsaw,Outerwear,Not Good,3.5739272881233553,10,Sporty,"M, L, XL",L,Red,Low,56,Cosmopolitan,Gigi Hadid,Spring/Summer,Daytime,Unknown,Positive,Negative
J2A1,85.45903384213956,Calvin Klein,Swimwear,Bad,1.7918642019119932,498,Formal,"S, M, L",S,Black,Significant,22,Fashionista,Aimee Song,Fall/Winter,Holiday,Neutral,Negative,Mixed
G4N7,39.961788108629456,Burberry,Outerwear,Very Good,3.3738205805282577,90,Edgy,"M, L, XL",L,Blue,Negligible,30,InStyle,Kendall Jenner,Summer,Daytime,Negative,Positive,Other
H2I0,96.50506910170783,Calvin Klein,Jewelry,Best,4.420208318277887,330,Casual,"S, M, L",S,Red,High,47,Elle,Olivia Palermo,Fall,Evening,Positive,Mixed,Negative
K0R1,31.614574088779946,Alexander McQueen,Accessories,Very Bad,2.4970748073167597,469,Bohemian,"S, L, XL",L,Green,Average,40,InStyle,Kendall Jenner,Summer,Daytime,Unknown,Positive,Neutral
V5Z2,74.0206055127316,Mulberry,Accessories,Very Good,2.3269850441810447,37,Glamorous,"M, L, XL",XL,Green,Low,27,Vogue,Negin Mirsalehi,Spring/Summer,Nighttime,Negative,Positive,Unknown
Y4U2,55.91896683421896,Mulberry,Outerwear,Worst,3.582747024258564,253,Streetwear,"M, L, XL",L,Green,Below Average,64,Elle,Kendall Jenner,Fall/Winter,Daytime,Neutral,Neutral,Neutral
D1G4,12.720646017933692,Ralph Lauren,Jewelry,Bad,3.671448502286752,357,Formal,"S, M, L",XL,Red,Negligible,58,Vogue,Chiara Ferragni,Spring/Summer,Evening,Positive,Negative,Mixed
S7B7,70.40865217665579,Jigsaw,Accessories,Worst,2.5321203224163633,102,Glamorous,"S, M, L",S,Green,Average,20,Elle,Gigi Hadid,Fall/Winter,Daytime,Mixed,Unknown,Unknown
